tenure,Churn_flag,MonthlyCharges,SeniorCitizen,Contract_OneYear,Contract_TwoYear,InternetService_Fiber,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,Contract,MonthlyCharges_x_logT,TechSupport_x_logT
1,1,74.5,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
44,0,104.15,1,0,0,1,0,1,0,Month-to-month,394.1233503725869,3.784189633918261
65,1,109.15,0,0,0,1,0,1,1,Month-to-month,455.6343705091088,4.174387269895637
7,0,48.2,1,0,0,0,1,0,1,Month-to-month,93.7928691844661,0.0
72,0,25.1,1,0,1,0,0,0,1,Two year,107.34431958730299,0.0
8,0,100.15,1,0,0,1,0,1,1,Month-to-month,208.25607039923557,2.0794415416798357
16,1,65.2,0,0,0,0,0,0,1,Month-to-month,180.77278469003375,0.0
66,1,99.5,1,0,0,1,0,0,1,Month-to-month,416.8706468316293,0.0
1,1,71.55,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
3,0,55.9,0,0,0,0,1,0,0,Month-to-month,61.412426936547334,0.0
53,1,93.9,0,0,0,1,1,0,0,Month-to-month,372.8104106825443,0.0
8,0,64.4,1,0,0,0,0,1,1,Month-to-month,133.91603528418145,2.0794415416798357
69,1,108.4,1,0,1,1,0,1,1,Two year,458.977145098343,4.23410650459726
5,0,85.3,0,0,0,1,0,0,1,Month-to-month,137.28505393062875,0.0
72,0,107.45,0,0,1,1,1,1,0,Two year,459.52777448827516,4.276666119016055
13,1,48.75,0,0,0,0,0,0,1,Month-to-month,125.04128117624991,0.0
4,1,85.65,0,0,0,1,0,0,1,Month-to-month,118.73611202991863,0.0
54,0,91.3,0,0,1,0,1,1,0,Two year,364.19424345131824,3.9889840465642745
72,0,85.95,0,0,1,0,0,1,0,Two year,367.57945292943,4.276666119016055
12,1,106.7,0,0,0,1,0,0,1,Month-to-month,265.1395395323797,0.0
1,1,25.15,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
1,0,45.2,1,0,0,0,0,0,0,Month-to-month,0.0,0.0
54,1,110.35,0,1,0,1,0,1,0,One year,440.18438953836767,3.9889840465642745
69,0,79.2,0,0,1,1,0,0,1,Two year,335.34123516410295,0.0
48,0,55.5,0,0,1,0,1,0,0,Two year,214.85165610538795,0.0
48,1,103.25,0,1,0,1,1,0,1,One year,399.70150437623977,0.0
8,0,90.25,0,0,0,1,0,1,1,Month-to-month,187.66959913660517,2.0794415416798357
71,0,91.25,0,0,1,0,1,1,1,Two year,388.96953878002006,4.2626798770413155
2,1,47.8,0,0,0,0,1,0,1,Month-to-month,33.13243523076538,0.0
67,0,100.9,0,1,0,1,1,0,1,One year,424.2534852965485,0.0
34,0,97.7,0,0,0,1,0,0,1,Month-to-month,344.525423254999,0.0
3,0,69.85,0,0,0,1,0,0,1,Month-to-month,76.73806836346746,0.0
9,0,65.6,0,1,0,0,0,1,1,One year,144.13793227325598,2.1972245773362196
71,0,104.65,0,1,0,1,1,0,1,One year,446.08944913237366,0.0
57,0,90.45,0,0,1,1,0,1,1,Two year,365.6939871756351,4.04305126783455
72,0,63.7,0,0,1,0,1,1,1,Two year,272.42363178132274,4.276666119016055
48,0,104.5,1,0,0,1,1,1,1,Month-to-month,404.54050563987465,3.871201010907891
18,0,20.1,0,1,0,0,0,0,0,One year,58.09647233371291,0.0
43,0,104.3,0,1,0,1,0,1,1,One year,392.29317206683857,3.7612001156935624
72,0,93.25,0,0,1,0,1,1,1,Two year,398.79911559824717,4.276666119016055
35,0,73.45,0,1,0,0,0,1,1,One year,261.14031511639746,3.5553480614894135
4,0,20.7,0,0,0,0,0,0,0,Month-to-month,28.696293275181734,0.0
49,0,25.25,0,0,1,0,0,0,0,Two year,98.26846252729332,0.0
71,0,100.5,0,0,1,1,1,0,0,Two year,428.3993276426522,0.0
11,0,90.6,0,0,0,1,0,0,0,Month-to-month,217.24931171553237,0.0
63,0,89.4,0,0,1,0,1,1,1,Two year,370.396244539403,4.143134726391533
65,0,95.45,1,0,0,1,0,0,1,Month-to-month,398.4452649115386,0.0
49,0,20.45,0,0,1,0,0,0,0,Two year,79.5877250963623,0.0
29,1,98.6,0,0,0,1,0,0,1,Month-to-month,332.0153688366663,0.0
15,1,83.05,1,0,0,1,0,1,1,Month-to-month,224.90356920153855,2.70805020110221
4,0,19.95,0,0,0,0,0,0,1,Month-to-month,27.656572504341817,0.0
72,0,109.15,0,1,0,1,0,1,0,One year,466.79810689060247,4.276666119016055
26,0,85.7,1,0,0,1,0,0,1,Month-to-month,279.218873308441,0.0
35,0,102.05,1,0,0,1,0,0,0,Month-to-month,362.82326967499466,0.0
57,0,94.7,0,1,0,1,0,1,0,One year,382.8769550639319,4.04305126783455
28,0,64.4,0,0,0,0,0,0,0,Month-to-month,214.59397045528314,0.0
25,0,26.8,0,1,0,0,0,0,1,One year,86.26587210646778,0.0
47,0,66.05,0,1,0,0,1,0,1,One year,254.30224909294935,0.0
57,0,65.2,0,0,0,0,1,1,0,Month-to-month,263.6069426628127,4.04305126783455
16,0,85.05,1,0,0,1,0,0,1,Month-to-month,235.80867082649337,0.0
5,0,55.8,0,0,0,0,1,0,1,Month-to-month,89.8066355138228,0.0
17,1,70.4,0,0,0,1,0,0,1,Month-to-month,199.45821942155763,0.0
56,1,104.75,1,1,0,1,0,0,1,One year,421.65558960450693,0.0
72,0,19.95,0,0,1,0,0,0,0,Two year,85.3194890743703,0.0
21,1,94.25,1,0,0,1,0,0,1,Month-to-month,286.9462397554326,0.0
48,0,45.0,0,1,0,0,1,0,0,One year,174.2040454908551,0.0
68,0,114.9,0,0,1,1,1,1,0,Two year,484.8214353247347,4.219507705176107
30,0,106.4,0,0,0,1,1,1,0,Month-to-month,361.88740140885335,3.4011973816621555
3,0,46.1,0,0,0,0,0,0,1,Month-to-month,50.64602650759986,0.0
14,0,39.7,1,0,1,0,1,1,0,Two year,104.77057598572577,2.6390573296152584
4,0,20.05,0,0,0,0,0,0,1,Month-to-month,27.795201940453808,0.0
71,0,95.75,0,0,1,1,0,0,1,Two year,408.15159822670597,0.0
8,0,24.4,0,1,0,0,0,0,0,One year,50.73837361698799,0.0
61,0,33.6,0,0,0,0,1,0,0,Month-to-month,138.12536183622328,0.0
72,0,90.45,0,0,1,1,0,1,0,Two year,386.8244504650022,4.276666119016055
5,0,84.0,0,0,0,1,0,0,1,Month-to-month,135.1927846444644,0.0
49,0,67.4,0,0,1,0,1,1,0,Two year,262.30868809265627,3.8918202981106265
8,0,19.7,0,0,0,0,0,0,1,Month-to-month,40.96499837109276,0.0
3,0,80.35,0,0,0,1,0,0,1,Month-to-month,88.27349739448262,0.0
9,0,19.6,0,0,1,0,0,0,0,Two year,43.06560171578991,0.0
67,0,54.2,0,0,1,0,1,0,1,Two year,227.89433997099036,0.0
46,0,45.2,0,0,0,0,0,0,1,Month-to-month,173.0545911213071,0.0
67,0,75.1,0,1,0,0,1,0,0,One year,315.7724157162615,0.0
55,0,19.7,0,1,0,0,0,0,0,One year,78.94446374907967,0.0
33,0,72.75,0,0,0,0,1,0,1,Month-to-month,254.37092509668645,0.0
62,0,20.05,0,0,1,0,0,0,0,Two year,82.74904442015409,0.0
1,1,45.95,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
49,0,39.2,0,0,0,0,1,0,1,Month-to-month,152.55935568593657,0.0
1,0,44.75,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
14,0,82.65,0,0,0,1,0,0,1,Month-to-month,218.11808829270112,0.0
18,0,93.9,1,0,0,1,0,1,0,Month-to-month,271.40590806644985,2.8903717578961645
1,1,70.15,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
1,1,85.55,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
72,0,117.15,0,0,1,1,1,1,1,Two year,501.0114358427309,4.276666119016055
64,0,99.25,0,0,1,1,1,1,0,Two year,412.7691460234474,4.1588830833596715
69,0,112.55,0,0,1,1,1,1,1,Two year,476.5486870924216,4.23410650459726
1,0,25.7,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
71,0,90.3,0,0,1,0,1,1,0,Two year,384.91999289683076,4.2626798770413155
66,0,49.4,0,1,0,0,0,1,1,One year,206.9689442561054,4.189654742026425
2,0,19.4,0,0,0,0,0,0,0,Month-to-month,13.447055302862937,0.0
71,0,109.7,1,0,1,1,1,1,1,Two year,467.6159825114323,4.2626798770413155
11,0,61.25,0,1,0,0,0,0,1,One year,146.8710854589002,0.0
47,0,55.3,0,0,0,0,1,0,1,Month-to-month,212.9131623745662,0.0
35,1,70.3,0,0,0,1,0,0,1,Month-to-month,249.94096872270575,0.0
32,1,106.35,1,0,0,1,0,0,0,Month-to-month,368.5810132627509,0.0
60,0,103.75,0,0,0,1,0,1,1,Month-to-month,424.7882483305429,4.0943445622221
11,0,19.5,0,1,0,0,0,0,0,One year,46.75895781956823,0.0
29,0,39.5,0,1,0,0,1,1,0,One year,133.00818528446572,3.367295829986474
21,0,26.05,0,0,0,0,0,0,1,Month-to-month,79.30980950269517,0.0
48,0,91.05,1,0,0,1,0,0,1,Month-to-month,352.47285204316347,0.0
3,0,29.65,0,0,0,0,0,0,0,Month-to-month,32.57385435900945,0.0
43,0,50.2,0,0,0,0,0,0,0,Month-to-month,188.81224580781685,0.0
5,0,105.3,0,0,0,1,0,0,0,Month-to-month,169.47381217931076,0.0
1,0,55.45,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
71,0,85.45,0,1,0,0,1,1,0,One year,364.24599549318043,4.2626798770413155
8,0,19.8,0,1,0,0,0,0,0,One year,41.17294252526075,0.0
8,0,59.25,0,0,0,0,0,0,1,Month-to-month,123.20691134453027,0.0
20,0,90.7,0,0,0,1,0,0,1,Month-to-month,271.71291721134696,0.0
33,1,103.7,0,1,0,1,1,0,1,One year,362.587834124074,0.0
71,0,79.05,0,1,0,1,0,0,1,One year,336.964844280116,0.0
31,0,90.7,1,1,0,1,0,0,1,One year,311.46263944680277,0.0
38,0,95.0,1,1,0,1,1,0,0,One year,345.57068517400666,0.0
1,1,88.35,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
2,0,30.25,0,0,0,0,0,0,1,Month-to-month,20.967702211938345,0.0
12,0,49.85,0,0,0,0,0,0,1,Month-to-month,123.87259649193182,0.0
9,0,93.0,0,0,0,1,1,1,0,Month-to-month,204.34188569226842,2.1972245773362196
11,0,54.55,1,0,0,0,0,1,1,Month-to-month,130.80518713115111,2.3978952727983707
6,0,19.7,0,0,0,0,0,0,0,Month-to-month,35.29766154379268,0.0
71,0,84.8,0,1,0,0,1,1,1,One year,361.47525357310354,4.2626798770413155
42,0,94.45,0,1,0,1,1,0,1,One year,353.02289544686414,0.0
8,1,94.2,0,0,0,1,0,0,1,Month-to-month,195.88339322624054,0.0
5,1,96.25,0,0,0,1,0,0,1,Month-to-month,154.90839907178216,0.0
2,1,70.7,0,0,0,1,0,0,1,Month-to-month,49.00550566558813,0.0
45,0,20.85,0,0,1,0,0,0,0,Two year,79.36891291171116,0.0
28,0,60.0,0,1,0,0,0,1,1,One year,199.93227061051223,3.332204510175204
43,0,80.45,0,0,0,1,0,0,0,Month-to-month,302.5885493075471,0.0
60,0,84.95,0,0,1,0,1,1,1,Two year,347.81457056076744,4.0943445622221
42,1,33.55,0,1,0,0,0,1,0,One year,125.398815693407,3.7376696182833684
7,0,49.65,0,0,1,0,1,1,0,Two year,96.6144389005963,1.9459101490553132
25,0,20.2,0,1,0,0,0,0,1,One year,65.02129166233765,0.0
40,1,94.55,1,0,0,1,0,0,1,Month-to-month,348.78355238647265,0.0
27,0,100.5,0,1,0,1,0,0,1,One year,331.2316050334351,0.0
10,0,35.75,0,0,0,0,0,1,0,Month-to-month,82.31741707453715,2.302585092994046
27,0,86.45,1,0,0,1,0,0,1,Month-to-month,284.9250970660743,0.0
11,0,53.8,0,1,0,0,0,1,0,One year,129.00676567655233,2.3978952727983707
4,0,38.55,0,0,0,0,1,0,0,Month-to-month,53.441647621171775,0.0
68,0,39.9,0,0,0,0,0,0,1,Month-to-month,168.35835743652666,0.0
1,0,70.05,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
18,0,20.1,0,1,0,0,0,0,0,One year,58.09647233371291,0.0
57,1,112.95,0,0,1,1,1,0,1,Two year,456.66264070191244,0.0
26,0,20.3,0,0,0,0,0,0,1,Month-to-month,66.13935972183609,0.0
17,0,35.65,0,0,0,0,0,0,1,Month-to-month,101.0040557156041,0.0
1,1,35.9,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
38,1,99.25,0,0,0,1,0,0,1,Month-to-month,361.0304263528438,0.0
59,0,82.95,1,1,0,1,1,0,1,One year,338.23173097197946,0.0
30,0,55.65,0,0,1,0,1,0,1,Two year,189.27663428949896,0.0
2,1,24.45,1,0,0,0,0,0,1,Month-to-month,16.94744856469066,0.0
50,0,25.2,1,1,0,0,0,0,0,One year,98.58297973678927,0.0
9,0,50.8,0,1,0,0,1,1,0,One year,111.61900852867994,2.1972245773362196
3,0,19.65,0,0,0,0,0,0,0,Month-to-month,21.587731472328354,0.0
14,0,59.8,0,0,0,0,0,0,1,Month-to-month,157.81562831099245,0.0
31,0,73.55,1,0,0,1,1,0,1,Month-to-month,252.5697588898825,0.0
7,0,61.4,0,0,0,0,1,0,0,Month-to-month,119.47888315199623,0.0
8,1,103.35,0,0,0,1,1,1,1,Month-to-month,214.91028333261102,2.0794415416798357
17,0,19.9,0,1,0,0,0,0,0,One year,56.3809455467187,0.0
32,0,19.45,0,0,0,0,0,0,1,Month-to-month,67.40856330945468,0.0
2,0,81.5,1,0,0,1,0,0,0,Month-to-month,56.49149521563554,0.0
7,1,84.8,1,0,0,1,0,0,1,Month-to-month,165.01318063989055,0.0
72,0,109.55,0,0,1,1,1,0,0,Two year,468.50877333820887,0.0
31,1,99.95,1,0,0,1,0,0,1,Month-to-month,343.22702108829037,0.0
27,0,74.4,0,0,0,1,1,0,0,Month-to-month,245.21026283072212,0.0
18,1,90.0,0,0,0,1,0,0,1,Month-to-month,260.1334582106548,0.0
7,0,74.9,0,0,0,1,0,0,1,Month-to-month,145.74867016424298,0.0
14,1,104.85,1,0,0,1,0,0,1,Month-to-month,276.7051610101598,0.0
11,0,59.65,0,0,0,0,0,0,1,Month-to-month,143.0344530224228,0.0
72,0,110.45,0,0,1,1,1,1,1,Two year,472.3577728453233,4.276666119016055
28,1,106.1,0,1,0,1,1,0,0,One year,353.5468985295891,0.0
15,1,74.2,1,0,0,1,0,0,1,Month-to-month,200.93732492178398,0.0
4,0,74.45,1,0,0,1,0,0,1,Month-to-month,103.20961518537585,0.0
71,0,24.55,0,0,1,0,0,0,0,Two year,104.6487909813643,0.0
5,1,89.35,0,0,0,1,0,1,1,Month-to-month,143.80327747598685,1.6094379124341003
47,0,24.55,0,0,1,0,0,0,0,Two year,94.52112362198194,0.0
57,0,90.65,1,1,0,1,0,0,1,One year,366.502597429202,0.0
50,0,105.05,1,0,1,1,1,0,1,Two year,410.95801672022674,0.0
8,0,20.45,0,0,0,0,0,0,1,Month-to-month,42.52457952735264,0.0
48,0,19.55,0,0,1,0,0,0,0,Two year,75.68197976324927,0.0
70,0,19.7,0,1,0,0,0,0,0,One year,83.69535626837238,0.0
1,0,70.45,0,0,0,0,1,1,1,Month-to-month,0.0,0.0
8,0,85.65,0,0,0,1,0,0,1,Month-to-month,178.10416804487795,0.0
1,1,77.15,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
1,1,35.25,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
60,0,20.55,0,0,1,0,0,0,0,Two year,84.13878075366416,0.0
49,0,97.95,0,1,0,1,0,1,1,One year,381.2037981999359,3.8918202981106265
4,1,48.55,0,0,0,0,0,0,1,Month-to-month,67.30459123237068,0.0
29,0,20.0,0,1,0,0,0,0,0,One year,67.34591659972948,0.0
67,0,25.25,0,0,1,0,0,0,1,Two year,106.16848863962188,0.0
53,1,98.4,0,0,0,1,0,0,1,Month-to-month,390.6767242935288,0.0
67,0,70.9,0,0,1,0,1,1,0,Two year,298.11270671481947,4.204692619390966
6,0,19.85,0,0,0,0,0,0,0,Month-to-month,35.566425464176895,0.0
47,0,106.35,0,0,0,1,0,0,1,Month-to-month,409.4631974418647,0.0
53,0,99.5,0,0,1,1,1,1,0,Two year,395.04404539843614,3.970291913552122
69,0,84.7,0,0,1,0,1,1,1,Two year,358.6288209393879,4.23410650459726
3,0,86.05,0,0,0,1,1,0,1,Month-to-month,94.53558743989085,0.0
4,0,44.55,0,0,0,0,0,0,0,Month-to-month,61.75941378789112,0.0
56,0,75.85,0,0,1,0,1,1,1,Two year,305.3229257422611,4.02535169073515
59,1,93.85,1,0,0,1,0,0,1,Month-to-month,382.67688911055177,0.0
61,0,25.0,1,0,1,0,0,0,0,Two year,102.77184660433278,0.0
2,0,45.0,0,0,0,0,0,0,1,Month-to-month,31.191623125197538,0.0
46,1,100.7,1,0,0,1,1,0,1,Month-to-month,385.5441886264519,0.0
12,0,20.5,0,0,0,0,0,0,0,Month-to-month,50.940586320654006,0.0
14,1,80.45,0,0,0,1,0,0,1,Month-to-month,212.31216216754754,0.0
28,0,90.45,0,1,0,1,0,1,1,One year,301.3978979453472,3.332204510175204
24,0,60.45,0,0,0,0,1,1,0,Month-to-month,192.11335404453334,3.1780538303479458
31,1,55.25,0,0,0,0,0,1,1,Month-to-month,189.72779304780434,3.4339872044851463
68,0,78.45,0,1,0,0,1,1,1,One year,331.0203794710656,4.219507705176107
39,0,100.55,0,0,1,1,0,1,0,Two year,368.37112351833593,3.6635616461296463
42,0,20.35,0,0,0,0,0,0,0,Month-to-month,76.06157673206656,0.0
13,1,54.45,0,0,0,0,1,1,1,Month-to-month,139.66149251378067,2.5649493574615367
6,0,90.75,0,0,0,1,0,0,1,Month-to-month,162.60217183244598,0.0
35,1,75.35,0,0,0,1,0,0,0,Month-to-month,267.8954764332273,0.0
38,0,20.25,0,1,0,0,0,0,1,One year,73.6611197344593,0.0
18,0,20.05,0,0,1,0,0,0,0,Two year,57.9519537458181,0.0
4,0,19.6,0,0,0,0,0,0,0,Month-to-month,27.171369477949856,0.0
27,0,53.8,0,0,0,0,0,1,1,Month-to-month,177.3160233910329,3.295836866004329
41,0,70.2,0,1,0,0,1,0,0,One year,260.69275908264245,0.0
50,0,75.5,0,1,0,0,1,1,0,One year,295.357736909825,3.912023005428146
72,0,20.35,0,0,1,0,0,0,0,Two year,87.03015552197674,0.0
70,0,26.05,0,1,0,0,0,0,0,One year,110.67330105538582,0.0
44,0,20.6,0,1,0,0,0,0,0,One year,77.95430645871619,0.0
2,1,75.7,0,0,0,1,1,0,1,Month-to-month,52.47124156838786,0.0
34,0,20.1,0,1,0,0,0,0,1,One year,70.87984654478485,0.0
72,0,24.3,1,0,1,0,0,0,0,Two year,103.92298669209015,0.0
71,0,24.5,0,0,1,0,0,0,1,Two year,104.43565698751223,0.0
64,0,110.5,0,0,1,1,0,1,1,Two year,459.5565807112437,4.1588830833596715
72,0,25.25,0,0,1,0,0,0,1,Two year,107.98581950515539,0.0
1,1,74.25,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
29,0,90.1,1,1,0,1,1,0,0,One year,303.3933542817813,0.0
23,0,68.75,0,1,0,0,1,1,1,One year,215.56522734512905,3.1354942159291497
52,0,19.2,0,0,1,0,0,0,0,Two year,75.86387939676341,0.0
25,1,89.7,1,0,0,1,0,0,1,Month-to-month,288.7331614906776,0.0
64,0,115.1,0,0,1,1,1,1,1,Two year,478.68744289469817,4.1588830833596715
16,1,96.4,1,0,0,1,0,0,1,Month-to-month,267.2775528239149,0.0
1,1,69.5,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
24,0,99.65,0,0,0,1,0,0,1,Month-to-month,316.6930641941728,0.0
2,0,91.45,0,0,0,1,0,0,1,Month-to-month,63.388309662207,0.0
34,0,84.75,0,0,1,0,1,1,0,Two year,298.85905446121967,3.5263605246161616
36,1,85.25,1,0,0,1,0,0,1,Month-to-month,305.49498950338335,0.0
53,0,78.75,0,1,0,0,0,1,1,One year,312.6604881922296,3.970291913552122
47,0,20.25,0,0,1,0,0,0,0,Two year,77.96548893462868,0.0
72,0,19.9,0,0,1,0,0,0,0,Two year,85.1056557684195,0.0
72,0,97.75,0,0,1,1,1,1,1,Two year,418.0441131338194,4.276666119016055
1,1,19.4,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
9,1,83.3,0,0,0,1,0,0,1,Month-to-month,183.02880729210707,0.0
8,1,80.1,0,0,0,1,0,0,1,Month-to-month,166.56326748855483,0.0
45,1,62.7,1,1,0,0,1,0,0,One year,238.67773810859904,0.0
7,0,100.4,0,0,0,1,0,1,1,Month-to-month,195.36937896515346,1.9459101490553132
71,0,24.45,0,0,1,0,0,0,1,Two year,104.22252299366016,0.0
41,0,101.1,1,1,0,1,0,1,1,One year,375.4421359438055,3.713572066704308
67,0,50.9,0,0,1,0,1,0,0,Two year,214.01885432700016,0.0
69,0,107.2,0,1,0,1,1,1,1,One year,453.89621729282624,4.23410650459726
70,0,92.2,1,0,1,0,1,1,1,Two year,391.7112613169509,4.248495242049359
25,1,25.3,0,1,0,0,0,0,0,One year,81.43755836916547,0.0
72,0,113.4,0,0,1,1,1,1,0,Two year,484.9739378964207,4.276666119016055
34,0,40.55,0,0,1,0,0,1,1,Two year,142.99391927318536,3.5263605246161616
65,0,26.0,0,0,1,0,0,0,0,Two year,108.53406901728655,0.0
70,0,111.95,0,0,1,1,1,1,1,Two year,475.6190423474258,4.248495242049359
72,0,53.8,0,0,1,0,1,0,1,Two year,230.08463720306375,0.0
35,0,72.1,0,1,0,0,0,1,1,One year,256.3405952333867,3.5553480614894135
13,1,98.15,0,0,0,1,1,0,0,Month-to-month,251.74977943484984,0.0
12,0,78.85,0,1,0,0,1,0,0,One year,195.93488933578382,0.0
62,0,70.75,0,1,0,0,1,1,1,One year,291.99475774194025,4.127134385045092
25,0,76.15,0,0,0,0,1,1,1,Month-to-month,245.1173940637135,3.2188758248682006
52,0,39.1,0,0,1,0,1,1,0,Two year,154.49362939653383,3.9512437185814275
8,0,69.95,1,0,0,1,0,0,1,Month-to-month,145.4569358405045,0.0
2,0,20.05,0,0,0,0,0,0,0,Month-to-month,13.897600970226904,0.0
56,0,20.05,0,0,1,0,0,0,0,Two year,80.70830139923976,0.0
12,0,19.45,0,0,0,0,0,0,0,Month-to-month,48.3314343383766,0.0
47,0,26.9,0,1,0,0,0,0,0,One year,103.56897048600057,0.0
2,0,19.2,1,0,0,0,0,0,0,Month-to-month,13.30842586675095,0.0
18,0,50.0,0,0,0,0,0,0,1,Month-to-month,144.51858789480823,0.0
8,0,60.0,0,0,0,0,1,0,1,Month-to-month,124.76649250079015,0.0
45,0,84.55,0,0,0,1,1,0,1,Month-to-month,321.8533135100805,0.0
3,0,45.45,0,0,0,0,0,0,0,Month-to-month,49.931928519965595,0.0
38,0,20.05,0,1,0,0,0,0,0,One year,72.93360250251403,0.0
72,0,115.55,0,0,1,1,1,1,1,Two year,494.1687700523052,4.276666119016055
46,1,93.7,0,0,0,1,1,0,1,Month-to-month,358.7436988510282,0.0
71,0,99.0,0,0,1,1,1,0,1,Two year,422.00530782709023,0.0
66,0,50.55,0,0,1,0,0,1,0,Two year,211.78704720943577,4.189654742026425
25,1,105.95,1,0,0,1,0,0,0,Month-to-month,341.0398936447859,0.0
18,1,82.0,0,1,0,0,0,1,1,One year,237.0104841474855,2.8903717578961645
13,0,25.0,0,0,1,0,0,0,1,Two year,64.12373393653841,0.0
65,0,91.55,0,0,1,0,1,1,0,Two year,382.1651545589455,4.174387269895637
60,1,95.75,0,0,0,1,0,0,1,Month-to-month,392.0334918327661,0.0
15,0,19.35,0,0,1,0,0,0,0,Two year,52.400771391327766,0.0
72,0,24.85,0,0,1,0,0,0,0,Two year,106.27515305754898,0.0
30,1,94.05,0,0,0,1,0,0,1,Month-to-month,319.8826137453257,0.0
42,0,100.4,0,0,1,1,0,1,1,Two year,375.2620296756502,3.7376696182833684
71,0,25.0,0,0,1,0,0,0,0,Two year,106.56699692603289,0.0
1,1,54.75,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
39,1,95.65,1,0,0,1,0,0,1,Month-to-month,350.4196714523007,0.0
35,0,19.25,0,0,0,0,0,0,0,Month-to-month,68.44045018367122,0.0
53,0,108.25,0,0,0,1,0,1,1,Month-to-month,429.7840996420172,3.970291913552122
1,1,94.6,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
31,1,98.9,1,0,0,1,0,1,1,Month-to-month,339.62133452358097,3.4339872044851463
48,0,20.15,0,0,1,0,0,0,0,Two year,78.004700369794,0.0
30,0,101.3,1,0,0,1,0,1,1,Month-to-month,344.5412947623763,3.4011973816621555
10,0,20.0,0,0,0,0,0,0,0,Month-to-month,46.05170185988092,0.0
12,0,105.3,0,0,0,1,0,0,1,Month-to-month,261.66067022267646,0.0
57,0,69.85,1,0,1,0,1,1,0,Two year,282.4071310582433,4.04305126783455
58,0,65.25,0,0,0,0,1,0,1,Month-to-month,264.9439064381539,0.0
37,0,19.8,0,0,1,0,0,0,0,Two year,71.49617467035564,0.0
44,0,19.6,0,0,0,0,0,0,0,Month-to-month,74.17011682479792,0.0
27,0,20.05,0,1,0,0,0,0,0,One year,66.0815291633868,0.0
8,0,49.4,0,0,0,0,0,1,0,Month-to-month,102.72441215898388,2.0794415416798357
3,1,76.05,1,0,0,1,0,0,1,Month-to-month,83.54946455320975,0.0
25,0,88.4,1,0,0,1,0,0,0,Month-to-month,284.54862291834894,0.0
57,0,100.6,0,0,0,1,0,0,1,Month-to-month,406.73095754415573,0.0
12,0,19.45,0,0,0,0,0,0,0,Month-to-month,48.3314343383766,0.0
62,0,20.3,0,0,1,0,0,0,0,Two year,83.78082801641537,0.0
65,0,107.65,0,0,1,1,0,1,1,Two year,449.37278960426534,4.174387269895637
71,0,80.45,0,0,1,0,0,1,1,Two year,342.93259610797384,4.2626798770413155
21,0,58.85,0,1,0,0,0,0,1,One year,179.17014546002346,0.0
71,0,109.6,0,1,0,1,1,0,1,One year,467.1897145237281,0.0
7,0,75.15,0,0,0,1,0,0,1,Month-to-month,146.2351477015068,0.0
72,0,73.0,0,0,1,0,1,1,1,Two year,312.19662668817205,4.276666119016055
1,0,70.1,0,0,0,1,0,0,0,Month-to-month,0.0,0.0
72,0,98.65,0,0,1,1,0,1,1,Two year,421.8931126409339,4.276666119016055
64,0,111.45,0,1,0,1,0,1,1,One year,463.5075196404354,4.1588830833596715
72,0,114.9,0,0,1,1,1,1,1,Two year,491.3889370749448,4.276666119016055
29,0,100.55,0,0,0,1,0,0,0,Month-to-month,338.58159570514,0.0
13,0,20.4,0,0,1,0,0,0,1,Two year,52.32496689221534,0.0
31,0,104.35,0,0,0,1,1,0,0,Month-to-month,358.336564788025,0.0
1,1,69.75,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
7,1,34.5,0,0,0,0,1,1,1,Month-to-month,67.13390014240831,1.9459101490553132
61,1,105.55,0,0,0,1,0,0,1,Month-to-month,433.902736363493,0.0
39,1,30.1,0,0,0,0,0,0,0,Month-to-month,110.27320554850236,0.0
10,1,70.3,0,0,0,1,0,0,1,Month-to-month,161.87173203748142,0.0
14,0,80.45,0,0,0,0,0,1,0,Month-to-month,212.31216216754754,2.6390573296152584
1,1,80.2,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
67,1,94.35,0,1,0,1,1,1,1,One year,396.7127486395376,4.204692619390966
72,0,91.35,0,0,1,0,1,1,1,Two year,390.6734499721166,4.276666119016055
6,1,44.6,0,0,0,0,0,0,1,Month-to-month,79.91247232757125,0.0
1,1,19.6,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
