customerID,tenure_actual,Churn_actual,MonthlyCharges,Contract,RMST_months,CLV_discounted,Remaining_CLV
6557-BZXLQ,16,0,69.65,Month-to-month,43.72055521622394,2319.1971729918287,2059.9171331431085
2550-QHZGP,7,0,19.5,One year,38.859452852992106,586.2496860509299,578.6062707929808
7519-JTWQH,69,0,110.5,Two year,26.59745282909273,2383.8321888725854,189.81322704790043
2538-OIMXF,1,0,24.7,Month-to-month,31.814882407748804,623.7384101727408,645.6657260049769
8543-MSDMF,3,0,77.4,Month-to-month,35.02610571529412,2125.870714460266,2182.576692724805
9961-JBNMK,21,1,96.8,Month-to-month,18.284684246924414,1495.2603840421693,0.0
1170-SASML,69,0,85.4,Month-to-month,34.59172264004836,2320.205711442041,174.16739987877654
4872-JCVCA,71,0,47.6,Two year,20.284540969651047,807.0703141468194,47.12871287128713
5346-BZCHP,69,0,19.4,Two year,23.614110629119153,376.6702470563168,30.583157545232705
2038-LLMLM,48,0,103.85,Month-to-month,38.64639659356864,3107.2810606925973,1406.2934074562793
6173-ITPWD,47,1,83.35,Month-to-month,48.997130855933435,3062.393106195676,0.0
9734-UYXQI,2,1,49.4,Month-to-month,47.858250038611075,1778.5730046493618,0.0
1216-BGTSP,45,0,108.45,Month-to-month,24.796810030039122,2198.9567346324675,1158.3253001305181
4138-NAXED,51,0,81.0,Month-to-month,30.39586026561745,1965.2708306416596,848.4374639793974
2189-UXTKY,22,1,79.2,Month-to-month,6.300838291672849,457.1730309028475,0.0
0744-BIKKF,72,0,86.65,Two year,29.966999666451215,2076.2983657877603,0.0
7483-IQWIB,37,0,92.95,Month-to-month,10.706147406031903,880.9607257813523,675.3877687802488
5248-KWLAR,71,0,90.35,Two year,45.19607683381574,3096.055679296979,89.45544554455445
4958-GZWIY,7,1,48.7,Month-to-month,9.29909917910579,405.0136630570661,0.0
7996-MHXLW,66,0,25.15,Two year,8.596564737495013,194.39103181504677,29.62229346811911
7833-PKIHD,51,0,76.4,One year,24.015900011555,1505.768004447778,680.5263230539033
7061-OVMIM,30,0,19.55,One year,39.85722289210207,600.8322305028,429.2172073763685
5153-RTHKF,34,0,85.35,Month-to-month,9.205678396937467,703.1736267699779,587.42943265196
1852-QSWCD,64,0,24.8,Two year,51.40384700700082,949.6322763166476,142.6308880953513
4832-VRBMR,65,0,103.15,One year,32.32417628010014,2641.263365981463,342.7971679438451
9079-LWTFD,47,0,100.75,Month-to-month,18.00477704642413,1534.8071391741246,831.9355117979175
6356-ELRKD,1,1,95.6,Month-to-month,6.439055290943687,563.271571300058,0.0
8624-GIOUT,49,1,59.75,Month-to-month,24.536080720922357,1200.2085821265334,0.0
3392-EHMNK,67,0,94.1,Two year,7.754180624102966,660.4130969584285,42.43267861805937
5986-WWXDV,39,0,19.35,One year,56.1231958133383,799.1269498765084,451.0210285289538
3061-BCKYI,14,0,19.9,Month-to-month,21.818705562805768,360.12109068486757,360.262494634873
6179-GJPSO,43,1,108.15,Month-to-month,23.192893927830408,2066.523587823616,0.0
7901-TBKJX,56,0,101.05,Month-to-month,13.03316956563258,1147.7789371077133,468.01677254142646
7228-PAQPD,14,0,59.1,One year,19.004027157702488,945.142544101778,968.307940954332
3177-LASXD,1,1,71.35,Month-to-month,23.78356369630585,1394.1552775045636,0.0
7746-QYVCO,16,0,55.85,One year,17.741056790246134,839.5703172594397,869.5273449991754
5804-HYIEZ,70,0,106.05,Month-to-month,11.293789490207581,1055.9656650127627,71.63918947028264
9919-FZDED,72,0,84.1,Two year,30.643624267073196,2055.067874400218,0.0
5934-TSSAU,23,0,75.3,Month-to-month,13.017249499078655,854.3399011150902,824.247958818587
3486-KHMLI,21,0,24.7,Month-to-month,27.21927450473713,543.8345664397318,477.54055729709347
4897-QSUYC,1,1,20.15,Month-to-month,18.591764094336117,315.95414147031755,0.0
1084-UQCHV,1,1,69.75,Month-to-month,36.33897525971619,1978.1781776748624,0.0
8290-YWKHZ,32,1,93.2,Month-to-month,30.204689665437456,2248.7899571189264,0.0
2955-BJZHG,17,1,80.85,Month-to-month,5.711437740701776,425.25107070624784,0.0
3806-DXQOM,4,1,33.65,Month-to-month,6.978162847303767,213.8833077929311,0.0
6784-XYJAE,36,0,55.8,One year,22.333123057541442,1030.9784417617625,699.1017448720085
3933-DQPWX,50,0,39.7,Two year,38.62256836870399,1187.2217760033855,509.7912200121255
6661-EIPZC,48,0,29.5,Month-to-month,24.620833287112404,594.3855432182262,285.5898970132901
8957-THMOA,50,0,20.15,Two year,22.431835034859315,373.7629684626061,177.67062586490644
2251-PYLPB,72,0,79.55,Two year,47.13844330272612,2826.86293437931,0.0
5555-RNPGT,10,0,24.8,Month-to-month,37.46878067434392,722.3440564787887,698.0341629640563
1057-FOGLZ,18,0,19.65,Month-to-month,20.55050724094071,337.0773941070841,330.46139174972535
9300-RENDD,1,1,79.95,Month-to-month,28.832340401138378,1851.8645621032852,0.0
0761-AETCS,1,1,19.3,Month-to-month,47.671281191493016,692.5244471585963,0.0
8087-LGYHQ,9,0,94.05,Month-to-month,28.549154733085565,2159.625769307372,2174.2574048100696
4137-BTIKL,2,0,90.75,Month-to-month,15.625169855464458,1216.1640620501255,1357.0858408134175
2190-BCXEC,40,0,78.85,Month-to-month,31.27280382846586,1961.4164389090654,1166.4706370082806
6227-FBDXH,69,0,99.5,One year,28.587700601777684,2287.4856388677995,179.6003892076636
2153-MREFK,37,1,99.2,One year,27.24209108049207,2185.7598837778,0.0
2911-WDXMV,18,0,80.55,Month-to-month,22.114024484215435,1475.2519659410816,1425.740001328511
7206-PQBBZ,11,0,70.2,Month-to-month,30.65985851963399,1716.2044431422773,1681.270287631595
3106-ULWFW,8,1,85.2,Month-to-month,45.13300522713128,2916.0572548007476,0.0
0925-VYDLG,3,1,75.25,Month-to-month,52.22241499894977,2920.9200092785295,0.0
4547-FZJWE,55,0,59.45,One year,30.002343545782658,1426.0096898193328,520.6550673400444
7422-WNBTY,33,0,93.35,Month-to-month,23.20130485488874,1784.3011375508797,1295.6495784541096
0842-IWYCP,46,0,44.95,Month-to-month,23.823401336347345,879.6140617710695,448.4788597180668
3521-HTQTV,34,0,26.1,Two year,5.924822137696854,142.13702298062478,131.90598017801165
3744-ZBHON,3,0,20.2,Month-to-month,23.90579483008928,396.50153476855456,423.4426707294078
3373-DIUUN,30,0,21.25,Two year,34.12107468355018,570.4733394592419,415.46845454938347
8383-SGHJU,33,0,59.4,One year,25.86807163817286,1250.346683901691,893.5303748829231
7607-QKKTJ,45,0,95.0,One year,19.23109874859994,1535.5557422949353,835.5488133735362
7707-PYBBH,40,0,61.9,Month-to-month,24.799932779896714,1255.2384403489061,771.1083648788465
8984-HPEMB,71,0,118.65,Two year,11.276891203197628,1179.796300586083,117.47524752475248
4349-GFQHK,1,1,54.35,Month-to-month,58.09953142512169,2312.3649286143864,0.0
4139-DETXS,72,0,64.45,Two year,5.746473558247553,340.96318464353067,0.0
9779-DPNEJ,22,0,80.15,Month-to-month,16.51316694598792,1129.2843220054021,1074.6768289391723
9805-FILKB,46,0,20.2,One year,22.660216909674997,378.0847605012042,193.8986851539947
5793-YOLJN,55,0,21.0,Two year,39.95891027932445,646.8237429188499,221.92279629398365
0673-IGUQO,1,0,20.45,Month-to-month,12.943918966470033,230.82419481026648,258.6458387057517
4123-FCVCB,12,0,75.85,One year,36.63846356757121,2166.606773578515,2051.882373744853
8819-IMISP,31,0,80.45,Month-to-month,34.22137247326269,2165.285576519172,1547.9227186225025
7802-EFKNY,5,1,24.95,Month-to-month,29.858883735138697,595.9550780548673,0.0
8311-UEUAB,67,0,75.5,Two year,36.4957848834423,2149.296434039595,204.23797140300047
5858-EAFCZ,1,0,44.45,Month-to-month,37.314382057286274,1290.0436661436595,1321.692273173677
8035-BUYVG,40,1,42.35,One year,7.672867706524047,294.2966657715145,0.0
1163-ONYEY,41,0,74.55,Month-to-month,13.041134253261514,847.2519915402013,564.8736279325948
9787-XVQIU,1,1,75.3,Month-to-month,26.49444317864079,1618.9010133656348,0.0
8945-MUQUF,51,1,94.8,One year,25.018604410350804,1937.4078189598963,0.0
5656-MJEFC,42,0,48.15,Two year,22.310316446603903,888.8253441325566,539.2841945745004
6082-OQFBA,23,0,19.65,One year,19.748896947104882,325.27864227059825,290.27606065091754
8051-HJRLT,1,1,70.55,Month-to-month,36.97951596057628,2031.5316894765056,0.0
8974-OVACP,1,0,20.15,Month-to-month,54.305025129335384,808.9224135198535,811.686340502828
4010-YLMVT,56,0,106.6,Month-to-month,51.53799552672899,4091.0612990054146,1254.0233976250663
1379-FRVEB,15,0,91.0,Month-to-month,53.28608200187456,3594.12886153375,3148.8146285679113
8612-GXIDD,12,0,25.4,Two year,27.1119751179084,557.3019638490997,550.0291188918295
6288-CHQJB,54,0,69.95,Two year,27.59122158165065,1558.670491426396,601.0729913680977
8160-HOWOX,7,0,66.85,Month-to-month,29.15763329600008,1563.7826068783636,1596.1917313319957
3023-GFLBR,33,1,86.15,Month-to-month,35.97681503252967,2422.0775667356293,0.0
6648-INWPS,16,0,20.15,Month-to-month,22.53227642123921,375.25277111676417,370.6380933425821
4223-BKEOR,21,0,64.85,One year,26.124963940364673,1377.0427114223453,1216.798753743571
4079-VTGLK,30,0,74.85,Two year,10.582444019381736,701.8277881377342,619.9361645788155
1763-WQFUK,3,0,50.5,Month-to-month,27.985691494969537,1139.4355937647779,1196.0596351252193
1391-UBDAR,11,0,72.9,Month-to-month,26.994198869936994,1593.3691785470878,1589.1317000858758
8894-JVDCV,62,0,115.05,One year,32.11126957494572,2928.9877843537556,614.7375596694231
2023-VQFDL,18,0,19.0,Month-to-month,19.04601676898811,304.45588683817255,303.11217349025515
1345-GKDZZ,6,0,19.55,Month-to-month,22.712715868671495,366.673071884656,389.2191064380076
2014-MKGMH,46,0,101.1,One year,27.581522905393143,2252.076701027156,1128.6821975096757
5628-FCGYG,21,0,84.1,Month-to-month,31.420862904841325,2100.687092640686,1806.2119495496343
2560-WBWXF,68,0,24.15,Two year,11.258711995403722,239.77840379206722,12.390839949763787
0248-IPDFW,1,0,50.1,Month-to-month,24.164815344534542,992.8518019983042,1048.7125714330614
7978-DKUQH,25,0,74.6,Month-to-month,7.256322331009423,491.9303633091317,549.1017245902921
4335-UPJSI,24,0,19.75,Two year,30.114291633520953,475.2887901836967,394.18601501422796
0524-IAVZO,30,1,85.0,Month-to-month,25.362446753122192,1758.246255544093,0.0
2737-YNGYW,2,1,80.55,Month-to-month,49.8806580369712,3005.471793584291,0.0
1784-EZDKJ,51,0,106.8,One year,27.198715831164833,2349.9125482455966,1036.4454531680767
9297-FVVDH,57,0,84.5,Two year,42.27956654205389,2733.223612221421,824.9174965054618
8007-YYPWD,15,0,25.05,Two year,32.143475372248346,638.2924311260211,599.0278605037983
7101-HRBLJ,72,0,83.7,Two year,25.227898827481997,1723.2233708042284,0.0
5159-YFPKQ,2,1,75.8,Month-to-month,7.368058174857962,507.07470855320025,0.0
6635-CPNUN,28,0,96.6,Month-to-month,36.24697251647561,2733.6294469758077,2045.696898106912
4021-RQSNY,29,1,98.5,Month-to-month,43.38182983367596,3257.844381619803,0.0
5453-YBTWV,70,0,101.1,Two year,41.66156531643823,3228.71877051807,163.20877587760617
5039-LZRQT,13,0,20.2,One year,11.585486658636041,205.92030087190693,237.79712303808506
2931-VUVJN,59,0,94.05,One year,7.823980646980287,665.6313720090922,295.7628987579607
9061-TIHDA,13,1,95.25,Month-to-month,28.820294848172587,2205.444449649084,0.0
8699-ASUFO,7,1,74.4,Month-to-month,16.495094951125633,1047.230699674306,0.0
6418-PIQSP,62,0,81.0,Two year,46.7619747212729,2858.5329782583963,565.6835030400259
8220-OCUFY,21,0,60.25,One year,43.25216121214318,1987.5871113970184,1638.3617301497402
3995-WFCSM,2,0,60.85,Month-to-month,5.588589046593345,313.51961014334336,411.04923158741406
1895-QTKDO,1,0,43.95,Month-to-month,30.86973921109304,1080.9083518610553,1121.215228215377
2038-OEQZH,4,0,86.05,Month-to-month,22.146931472461453,1578.0726967808846,1707.8022343649966
1178-PZGAB,19,0,20.25,One year,28.681917444611177,466.89317056645086,422.32437701964096
7927-AUXBZ,30,1,85.15,Month-to-month,48.495978482034374,3100.90975954662,0.0
2626-VEEWG,67,0,19.4,Two year,8.456884635758165,147.6707268073263,9.718371721356935
2878-RMWXY,72,0,102.65,Two year,28.53470281998088,2356.0535451467904,0.0
1657-DYMBM,53,0,19.9,Two year,38.45842288870837,592.9081722726626,224.6642982309738
7311-MQJCH,5,0,19.55,One year,22.836156868592074,368.4457998695644,396.25233284907597
7375-WMVMT,71,0,95.5,Two year,27.84960742397115,2145.542029776233,94.55445544554455
1136-XGEQU,50,0,84.15,One year,7.380550793394715,563.8299979619165,335.7260166486504
2530-FMFXO,56,0,103.2,Two year,27.55350353611515,2296.7972614125983,795.1266833017403
6844-DZKRF,2,0,50.2,Month-to-month,24.17613112128035,995.2468046928417,1058.262416312819
4695-WJZUE,2,1,88.55,Month-to-month,16.280283580836272,1231.6985457092903,0.0
7619-ODSGN,24,1,54.75,Month-to-month,18.649336300165622,860.8759503218065,0.0
5970-GHJAW,46,0,19.95,Two year,32.79606710617212,517.357815715629,254.03849808954882
8879-XUAHX,71,0,116.25,Two year,41.342517355631855,3687.8984279030815,115.0990099009901
3689-MOZGR,29,0,31.2,Month-to-month,33.87760677051379,832.3686462828322,617.1322253161298
4195-PNGZS,69,0,24.45,Two year,43.1089802612624,804.269724972758,56.55973892562074
5003-XZWWO,71,0,84.2,Two year,40.12826451012476,2602.9888188293357,83.36633663366337
3988-RQIXO,1,1,91.3,Month-to-month,18.30927844665492,1412.0096412837659,0.0
7622-FWGEW,56,0,85.65,Two year,27.02237775342603,1873.7688721798334,651.317218222899
6922-NCEDI,56,0,21.2,One year,33.99440472767509,567.2860558959397,188.2005592594172
2514-GINMM,1,1,79.5,Month-to-month,16.922736736217136,1145.2205838787334,0.0
9891-NQDBD,28,0,25.55,One year,23.661651352826397,496.9654941675542,393.61281402137723
6131-IUNXN,19,0,20.2,Month-to-month,24.337034316833616,402.841004696663,374.5334033649345
8548-AWOFC,66,0,63.85,Month-to-month,25.206644829950072,1313.5692901402597,165.43536795203298
9798-DRYDS,17,0,61.95,One year,16.85244910746014,889.0569068809195,920.7112828397478
8532-UEFWH,52,0,25.75,Two year,6.364064466628821,150.04821228878185,83.41663630117249
6296-DDOOR,19,0,58.2,One year,43.811731975187215,1941.432087564245,1651.2535722028601
7951-VRDVK,36,0,85.85,One year,27.18440869283139,1888.07485434943,1247.3352501029763
5931-FLJJF,7,1,70.1,Month-to-month,22.8146040957224,1320.0184756010174,0.0
4815-YOSUK,72,0,104.9,One year,13.391492546619723,1221.4595446709543,0.0
2659-VXMWZ,67,1,111.3,One year,36.42757906695037,3163.2770998607743,0.0
0380-NEAVX,34,0,99.85,One year,21.430568426013927,1778.232527697069,1274.9624337466757
3207-OYBWH,57,1,95.25,Month-to-month,19.034777091987948,1525.4764238482528,0.0
4285-GYRQC,7,1,86.25,Month-to-month,37.20533670358335,2496.81348062502,0.0
7216-EWTRS,1,1,100.8,Month-to-month,20.76103822200791,1744.963722265809,0.0
4365-MSDYN,8,0,19.55,Month-to-month,31.85508547796055,494.2338665662083,493.99103617540703
7036-TYDEC,69,0,104.0,Two year,25.244306203342774,2142.3942993435135,172.15263711439525
5802-ADBRC,50,0,104.4,One year,14.391222768996478,1298.2369733223388,673.5475196263882
8076-FEZKJ,10,0,19.5,One year,34.971334660799805,534.8571605825717,521.433650287332
5197-YPYBZ,12,0,25.25,Two year,47.845724669729556,908.8831256184258,833.6044475400288
8337-MSSXB,14,1,86.3,Month-to-month,8.888522647216302,688.1502013393884,0.0
4312-GVYNH,70,0,49.85,Two year,38.38424504064807,1482.7604236133175,77.61354999633542
8495-LJDFO,64,0,108.95,Month-to-month,19.065552206284398,1747.4223162759438,244.49716404627557
0839-JTCUD,66,0,89.9,Two year,23.134050936648343,1713.928450093198,217.12045832130843
5494-WOZRZ,71,0,82.0,Two year,18.31482839940304,1268.5254941681517,81.18811881188118
1302-UHBDD,20,0,89.95,Month-to-month,19.384539465398998,1464.3361579171242,1393.245372454859
2234-EOFPT,72,0,79.35,Two year,52.67113100987865,3102.8404550288733,0.0
8619-IJNDK,71,0,64.05,Two year,19.107610504152134,1029.3171322475473,63.415841584158414
8378-LKJAF,38,0,101.15,Month-to-month,26.37525126358403,2166.016502702187,1382.4521834777909
8182-BJDSI,28,1,89.95,Month-to-month,19.615958380745475,1480.0083191863964,0.0
2528-HFYZX,17,1,76.45,Month-to-month,28.70202799148499,1763.7530267708244,0.0
1153-GNOLC,33,0,39.1,One year,28.260758704378496,889.8474292888158,628.0026816864645
3298-QEICA,23,0,34.6,Two year,13.037799820413138,393.1328442938954,379.16292725880623
0788-DXBFY,58,0,19.55,One year,27.577574819513,435.43565569716424,136.11035401986825
3597-YASZG,70,0,104.45,Two year,26.247708885263624,2227.1250734281125,133.7954255924257
3496-LFSZU,4,0,70.5,Month-to-month,40.04125675320245,2175.361774106934,2198.0420658770995
5242-UOWHD,45,0,20.35,Two year,30.288545716218987,492.2140764929714,252.84461814104463
2482-CZGBB,10,1,70.0,Month-to-month,45.80885775324853,2426.7906015079793,0.0
6479-SZPLM,36,0,19.45,Two year,26.49863461919601,418.22076539560226,277.20754118032727
8097-VBQTZ,54,0,69.9,Month-to-month,17.9966731478182,1064.4121042074835,449.32672949012124
4500-HKANN,23,0,59.7,Two year,24.032028135718363,1177.3287925521627,1017.7996973336591
9917-KWRBE,41,0,78.35,One year,22.103874330683063,1434.372570259271,877.3083827994428
3420-ZDBMA,5,0,71.45,Month-to-month,37.69333238430954,2091.949866506808,2113.4102992607404
2212-LYASK,27,0,45.85,One year,42.95855778377423,1503.6553217331093,1127.3393286558771
1393-IMKZG,1,0,95.85,Month-to-month,31.992412797254822,2432.2790481471266,2516.8378013858533
8069-RHUXK,67,0,35.7,Two year,39.200549770259116,1081.4643024377872,103.52077576479425
3398-GCPMU,72,0,89.55,Two year,36.893225772110405,2573.411805130179,0.0
2908-WGAXL,56,0,24.95,Two year,21.01256925235613,436.58736536005335,160.1723995153647
3378-AJRAO,44,0,24.85,One year,40.322108197334046,771.4398537565984,399.8626975282266
1013-QCWAM,66,0,100.8,Month-to-month,20.922471753837605,1757.087827437011,224.3612895723861
0866-QLSIR,34,1,64.4,One year,40.2474885430871,1996.0148011649503,0.0
6050-FFXES,69,0,105.35,Two year,8.082881882304317,768.6953992175154,60.248743469232515
7181-BQYBV,1,1,102.45,Month-to-month,21.752140013957913,1848.9448253834184,0.0
0362-RAOQO,40,0,19.65,Two year,23.68174545414599,382.494573416428,236.53827705410816
9554-DFKIC,30,0,54.45,Month-to-month,23.243377379101474,1042.440191630193,800.2518195698124
5527-ACHSO,11,0,70.5,Month-to-month,34.3197051801085,1902.2424715722807,1835.823394420297
0829-DDVLK,15,0,20.1,One year,35.32649546423735,556.1929148592999,514.6721160145415
1399-UBQIU,11,0,69.35,Month-to-month,18.658164571708703,1090.906988243048,1153.3998636953227
1813-JLKWR,64,0,19.8,One year,38.72626415734528,593.4963817722006,87.98269217179734
0336-PIKEI,72,0,74.4,Two year,42.89584377298898,2436.871887845974,0.0
7322-OCWHC,72,0,93.05,Two year,43.41541477927823,3079.649522049604,0.0
9537-VHDTA,1,0,51.2,Month-to-month,24.917776446599543,1042.6279615748924,1098.635247434671
4957-TIALW,15,0,65.6,One year,25.610742623977877,1368.6995468035539,1332.4618626801782
2054-PJOCK,60,0,80.55,One year,6.390236469064943,471.19774741755987,215.57593371288294
9150-HEPMB,56,0,52.7,One year,45.2231271221888,1806.8237485505133,567.5089643948438
9030-QGZNL,8,0,20.85,Two year,7.430676702351942,140.59238404992917,179.90439210314597
6204-IEUXJ,3,1,80.1,Month-to-month,25.11376988622243,1642.4996279320949,0.0
3126-WQMGH,49,0,52.15,Month-to-month,20.176270049833008,879.990055569856,433.31257022838867
4529-CKBCL,2,1,80.2,Month-to-month,18.92747420307606,1277.9369126972213,0.0
2506-CLAKW,6,1,98.15,Month-to-month,23.724149800047115,1913.5638709845618,0.0
7176-WRTNX,70,0,114.95,Two year,40.55249573686761,3586.1683084963493,183.406642912177
1583-IHQZE,12,1,112.95,Month-to-month,19.65501226616707,1861.7604162180658,0.0
5732-IKGQH,52,0,104.45,One year,29.575418688525275,2474.0757014863234,1024.5854480132912
9239-GZHZE,72,0,113.65,Two year,7.8476101985479385,806.6256587730628,0.0
7205-BAIAD,40,0,20.6,Two year,16.389084769076582,288.2718465980939,188.52004400966658
0151-ONTOV,1,1,70.9,Month-to-month,34.654552749778674,1929.3118361108502,0.0
4140-MUHUG,3,1,86.85,Month-to-month,49.89057628486093,3241.0920378166697,0.0
0093-EXYQL,40,0,91.55,Month-to-month,19.66282761957153,1509.561168290534,959.6086830743117
8064-RAVOH,1,0,49.85,Month-to-month,33.95655887987151,1332.6282756824849,1373.5161472258724
